date,driverId,position
1981-09-04,104,13.666666666666666
1981-05-07,172,7.5
1981-05-07,104,15.75
1980-07-11,205,12.25
1980-05-12,205,15.5
1979-09-15,231,29.5
1979-09-15,211,22.0
1979-07-17,201,8.5
1979-07-17,218,16.5
1979-05-18,176,13.0
1979-05-18,202,8.666666666666666
1979-05-18,151,17.0
1979-01-18,218,15.333333333333334
1979-01-18,201,15.333333333333334
1978-09-20,205,7.0
1978-07-22,198,11.25
1978-07-22,177,17.25
1978-07-22,162,17.666666666666668
1978-05-23,242,17.75
1978-05-23,230,10.5
1978-05-23,181,11.25
1978-03-24,205,27.333333333333332
1977-11-24,210,24.0
1977-11-24,201,14.0
1977-09-25,273,22.0
1977-09-25,177,11.333333333333334
1977-09-25,198,9.333333333333334
1977-09-25,257,16.0
1977-07-27,221,10.0
1977-05-28,118,20.666666666666668
1977-05-28,220,13.0
1977-05-28,236,25.75
1977-05-28,244,34.0
1977-05-28,254,6.75
1977-03-29,210,14.5
1977-01-28,256,19.0
1976-11-29,251,9.0
1976-09-30,199,8.666666666666666
1976-09-30,279,17.0
1976-08-01,223,17.333333333333332
1976-08-01,186,10.333333333333334
1976-08-01,274,12.0
1976-06-02,252,29.0
1976-06-02,276,16.5
1976-04-03,277,11.0
1976-04-03,251,8.333333333333334
1976-02-03,181,1.5
1976-02-03,230,9.0
1980-07-11,229,17.0
1980-05-12,224,27.0
1980-01-13,222,15.0
1979-09-15,222,8.5
1978-03-24,229,17.0
1978-03-24,237,6.333333333333333
1977-05-28,238,16.333333333333332
1977-01-28,222,9.0
1976-09-30,286,11.0
1975-12-05,249,10.0
1975-12-05,253,9.0
1975-06-08,221,10.5
1975-04-09,296,17.0
1975-04-09,289,19.5
1975-04-09,251,12.5
1975-02-08,249,4.0
1975-02-08,275,15.0
1974-08-12,277,18.666666666666668
1974-08-12,251,16.25
1974-06-13,299,31.0
1974-06-13,318,28.0
1974-04-14,249,20.75
1974-02-13,304,3.0
1973-08-17,196,14.333333333333334
1973-08-17,234,7.5
1973-06-18,328,16.333333333333332
1973-06-18,223,15.0
1973-06-18,327,4.0
1973-06-18,186,16.0
1973-06-18,316,21.0
1973-02-18,292,22.0
1973-02-18,234,24.0
1973-02-18,196,14.0
1972-12-20,303,4.0
1972-08-22,311,26.0
1972-08-22,304,9.5
1972-08-22,329,24.0
1972-06-23,295,21.0
1972-06-23,234,12.75
1972-06-23,292,24.333333333333332
1972-04-24,289,12.666666666666666
1972-04-24,277,8.333333333333334
1972-02-24,249,17.0
1972-02-24,306,18.0
1971-12-26,306,9.0
1971-12-26,338,21.0
1971-08-28,340,17.0
1971-08-28,261,7.0
1971-06-29,340,9.75
1971-06-29,261,16.5
1971-06-29,348,14.0
1971-04-30,277,18.0
1971-03-01,340,13.0
1970-07-04,357,5.5
1970-07-04,319,15.5
1970-05-05,305,7.0
1970-03-06,357,13.0
1975-06-08,300,18.0
1974-08-12,325,25.0
1972-12-20,308,14.0
1969-09-07,261,13.333333333333334
1969-09-07,340,10.0
1969-05-10,261,15.5
1969-05-10,340,11.5
1969-05-10,369,4.0
1969-03-11,277,8.0
1969-01-10,277,13.0
1969-01-10,367,8.0
1968-09-12,340,12.333333333333334
1968-09-12,261,12.0
1968-07-14,321,10.0
1968-05-15,311,13.0
1968-03-16,277,9.0
1967-11-17,327,14.0
1967-07-20,374,17.0
1967-07-20,288,9.333333333333334
1967-05-21,360,21.0
1967-05-21,288,14.0
1967-05-21,374,8.5
1966-07-25,357,3.5
1966-05-26,346,10.75
1966-05-26,400,20.0
1965-09-28,363,2.0
1965-07-30,424,12.0
1965-07-30,425,23.0
1965-05-31,372,1.0
1965-05-31,373,6.5
1965-05-31,421,23.0
1965-04-01,382,9.0
1964-12-02,411,24.0
1964-12-02,414,29.0
1964-12-02,346,17.0
1964-06-05,379,23.0
1964-04-06,429,17.0
1963-12-08,372,1.0
1963-10-09,346,5.0
1963-10-09,400,18.0
1963-08-10,385,2.0
1963-08-10,277,21.0
1963-06-11,385,7.75
1963-06-11,277,11.75
1963-04-12,393,19.0
1962-08-15,407,7.0
1962-08-15,463,29.0
1962-08-15,443,28.0
1962-06-16,427,25.0
1962-06-16,363,8.25
1962-04-17,403,10.5
1961-08-20,495,20.0
1961-08-20,456,9.0
1961-08-20,372,17.5
1961-08-20,446,15.0
1961-04-22,475,4.333333333333333
1961-04-22,375,20.0
1961-04-22,429,12.5
1960-06-26,359,3.0
1960-06-26,402,10.0
1960-06-26,484,13.0
1960-06-26,541,6.0
1966-05-26,399,11.0
1965-07-30,345,13.5
1965-04-01,345,6.0
1962-08-15,454,14.0
1962-06-16,464,24.0
1962-06-16,434,13.0
1962-04-17,355,13.5
1961-04-22,481,22.0
1960-04-27,539,33.0
1960-04-27,530,24.0
1960-04-27,340,15.0
1959-12-29,501,15.0
1959-07-02,288,13.75
1959-07-02,486,17.0
1959-07-02,462,20.0
1959-05-03,566,14.0
1958-07-07,476,6.333333333333333
1958-07-07,581,7.0
1958-07-07,459,8.0
1958-05-08,426,8.5
1958-05-08,554,11.25
1958-05-08,599,33.0
1958-05-08,528,7.0
1958-05-08,582,18.0
1958-01-08,581,10.0
1957-07-12,501,9.4
1957-07-12,456,12.0
1957-07-12,621,22.0
1957-05-13,496,9.0
1957-05-13,547,13.5
1957-05-13,512,12.0
1956-07-17,620,14.0
1956-05-18,627,11.666666666666666
1956-05-18,578,15.0
1955-07-23,475,14.0
1955-07-23,579,1.0
1955-05-24,547,15.5
1955-05-24,512,4.0
1954-11-25,498,2.0
1954-05-29,669,10.0
1954-05-29,656,11.0
1954-05-29,628,14.0
1953-11-30,496,18.0
1953-08-02,620,8.0
1953-06-03,717,33.0
1953-06-03,660,14.5
1952-08-07,738,30.0
1952-08-07,687,29.0
1952-06-08,753,11.0
1952-06-08,743,5.0
1952-04-09,657,17.0
1952-04-09,448,23.0
1952-04-09,475,12.0
1951-08-13,642,9.5
1951-08-13,633,4.0
1951-06-14,778,8.0
1951-04-15,629,28.0
1951-04-15,771,26.0
1951-04-15,658,3.0
1950-08-18,641,13.0
1950-08-18,764,11.0
1950-08-18,627,4.0
1950-06-19,786,2.0
1950-06-19,687,3.0
1959-07-02,482,4.0
1959-05-03,551,21.0
1958-07-07,601,22.0
1958-05-08,565,17.0
1954-07-28,693,10.0
1953-06-03,690,11.0
1952-12-05,697,12.0
1952-04-09,526,1.0
1950-08-18,756,26.0
1998-10-05,14,12.0
1997-04-13,14,18.333333333333332
1985-02-15,159,12.0
1978-05-23,208,29.0
1976-09-30,228,15.333333333333334
1977-05-28,259,29.666666666666668
1956-05-18,611,2.0
1953-04-04,677,19.0
2004-09-03,34,10.333333333333334
2004-09-03,10,5.0
2004-05-06,46,13.5
2004-05-06,13,10.666666666666666
2004-03-07,45,16.666666666666668
2004-03-07,43,10.666666666666666
2003-09-09,42,11.333333333333334
2003-07-11,1,12.0
2003-05-12,21,5.2
2003-03-13,21,4.75
2003-01-12,13,1.0
2002-09-14,62,11.0
2002-07-16,21,6.5
2002-03-18,7,16.0
2002-03-18,48,13.5
2001-09-19,49,16.0
2001-09-19,34,13.0
2001-03-23,34,8.75
2001-03-23,49,14.0
2001-01-22,55,15.5
2000-09-24,48,19.5
2000-07-26,55,11.4
2000-05-27,48,14.25
2000-03-28,17,13.0
2000-01-28,22,4.0
1999-09-30,63,12.0
1999-08-01,36,14.5
1999-08-01,69,14.0
1999-08-01,20,16.0
1999-08-01,68,15.25
1999-06-02,48,4.6
1999-04-03,70,13.5
2004-09-03,29,5.5
2001-09-19,29,1.5
2001-03-23,29,6.0
2000-03-28,14,13.5
1998-10-05,62,19.0
1998-10-05,54,7.0
1998-10-05,64,10.0
1998-08-06,73,15.25
1998-04-08,48,11.2
1997-08-11,22,15.25
1997-04-13,62,11.0
1997-04-13,64,12.666666666666666
1997-04-13,54,7.333333333333333
1997-02-12,76,4.0
1996-04-18,68,14.6
1996-04-18,20,15.4
1995-10-21,89,18.333333333333332
1995-10-21,76,11.666666666666666
1995-10-21,82,10.0
1995-08-22,98,14.0
1995-08-22,68,14.25
1995-06-23,83,13.0
1995-06-23,55,13.75
1995-06-23,91,15.5
1995-04-24,95,14.0
1995-04-24,21,10.75
1995-04-24,87,11.0
1995-02-23,62,9.5
1995-02-23,64,10.5
1995-02-23,54,3.5
1994-10-26,69,15.5
1994-08-27,56,2.75
1994-08-27,43,10.75
1994-08-27,111,23.0
1994-06-28,49,12.0
1994-04-29,107,23.25
1994-02-28,101,18.5
1994-02-28,103,11.5
1993-09-01,110,18.0
1997-06-12,74,10.2
1994-06-28,93,14.0
1994-06-28,29,7.5
1993-09-01,118,12.0
1993-09-01,83,11.666666666666666
1993-09-01,55,6.0
1993-05-04,109,16.0
1993-05-04,76,8.0
1993-03-05,86,12.75
1993-03-05,90,15.5
1992-09-06,91,21.333333333333332
1992-09-06,122,15.666666666666666
1992-09-06,83,3.0
1992-09-06,118,8.333333333333334
1992-07-08,128,19.25
1992-07-08,124,12.0
1992-07-08,70,19.0
1992-03-10,64,15.333333333333334
1992-03-10,54,8.333333333333334
1992-01-10,90,24.0
1992-01-10,80,17.0
1991-09-12,54,14.0
1991-09-12,64,17.333333333333332
1991-07-14,116,16.75
1991-07-14,142,28.666666666666668
1991-07-14,98,31.0
1991-03-16,138,16.0
1991-03-16,126,17.0
1991-01-15,128,33.0
1990-09-17,54,16.5
1990-09-17,64,14.5
1990-07-19,138,20.0
1990-07-19,151,34.0
1990-07-19,113,24.75
1990-07-19,126,13.0
1990-05-20,91,33.6
1990-05-20,122,11.6
1990-05-20,118,13.4
1990-03-21,150,12.0
1990-03-21,130,17.0
1990-01-20,130,5.0
1990-01-20,150,26.0
1989-09-22,145,32.75
1989-09-22,117,13.5
1989-09-22,101,11.0
1993-07-03,93,17.0
1993-07-03,29,5.8
1992-07-08,108,14.5
1992-05-09,127,28.5
1991-01-15,108,25.0
1990-03-21,139,27.0
1990-01-20,139,28.0
1989-07-24,156,29.0
1989-07-24,137,17.75
1989-05-25,109,16.6
1989-05-25,89,24.6
1989-05-25,147,33.8
1989-05-25,94,12.2
1989-05-25,76,17.6
1989-03-26,128,23.0
1989-01-25,117,5.0
1989-01-25,101,11.0
1989-01-25,145,17.0
1988-09-27,137,16.333333333333332
1988-07-29,130,24.75
1988-07-29,167,11.0
1987-10-03,113,9.333333333333334
1987-04-06,157,11.75
1987-04-06,121,16.75
1986-10-08,101,11.0
1986-10-08,117,17.0
1986-08-09,156,11.75
1986-06-10,116,3.2
1986-04-11,101,6.75
1986-02-10,116,13.0
1985-08-14,165,9.0
1985-06-15,178,15.0
1985-06-15,76,11.6
1985-06-15,94,14.6
1985-06-15,109,17.8
1989-07-24,93,12.5
1989-07-24,158,16.0
1988-09-27,158,15.666666666666666
1988-09-27,93,14.0
1988-07-29,139,21.75
1989-03-26,159,31.5
1988-03-31,159,20.25
1987-06-05,159,17.25
1985-04-16,181,9.0
1984-10-18,101,3.0
1984-10-18,117,20.0
1984-06-20,189,7.0
1984-04-21,116,7.2
1984-02-21,181,7.0
1983-08-25,174,9.5
1983-08-25,195,16.5
1983-06-26,157,14.333333333333334
1983-04-27,176,3.2
1983-04-27,151,14.6
1983-04-27,197,27.0
1983-02-26,183,20.0
1983-02-26,180,18.666666666666668
1982-08-30,206,11.0
1982-08-30,171,23.0
1982-08-30,196,23.0
1982-08-30,193,19.0
1982-05-02,175,7.25
1982-05-02,169,24.0
1982-03-03,162,16.333333333333332
1982-03-03,198,19.0
1982-01-02,157,22.0
1981-09-04,205,15.666666666666666
1981-05-07,205,22.0
1981-03-08,94,21.0
1981-03-08,201,14.5
1981-03-08,109,15.5
1981-03-08,218,21.0
1985-04-16,93,20.5
1985-02-15,139,7.0
1982-08-30,136,20.0
1982-03-03,104,3.6666666666666665
1982-03-03,172,12.5
1981-07-06,204,26.25
1980-07-11,135,22.5
1980-07-11,162,11.0
1980-07-11,198,3.0
1980-07-11,177,4.25
1980-05-12,198,3.5
1980-05-12,162,8.5
1980-05-12,177,8.5
1980-05-12,135,18.0
1980-03-13,220,16.0
1980-03-13,118,8.0
1980-01-13,175,16.5
1980-01-13,216,9.0
1979-09-15,175,19.5
1979-09-15,216,11.0
1979-07-17,186,12.0
1979-07-17,223,18.0
1979-05-18,171,11.0
1979-05-18,206,20.333333333333332
1979-05-18,232,21.0
1979-05-18,196,6.666666666666667
1979-05-18,234,14.5
1979-03-19,174,20.666666666666668
1979-01-18,186,9.333333333333334
1979-01-18,223,10.0
1978-09-20,162,13.0
1978-09-20,198,2.0
1978-09-20,177,5.5
1978-07-22,205,15.333333333333334
1978-05-23,199,11.5
1978-03-24,177,11.0
1978-03-24,162,18.0
1978-03-24,198,4.0
1978-01-23,221,15.5
1978-01-23,157,25.5
1977-11-24,223,9.0
1977-11-24,186,19.0
1977-07-27,269,29.333333333333332
1977-07-27,245,17.333333333333332
1977-03-29,223,12.0
1977-03-29,186,15.333333333333334
1976-09-30,181,11.333333333333334
1976-09-30,230,1.6666666666666667
1976-09-30,285,14.0
1976-06-02,221,2.75
1976-02-03,199,4.0
1980-07-11,172,16.75
1980-05-12,172,15.5
1979-11-14,139,26.0
1979-05-18,136,17.333333333333332
1978-07-22,229,16.0
1978-07-22,237,9.0
1977-09-25,237,16.333333333333332
1977-09-25,229,11.0
1977-07-27,219,34.0
1977-05-28,204,29.0
1975-12-05,220,2.0
1975-08-07,289,20.0
1975-08-07,251,6.666666666666667
1975-08-07,277,12.0
1975-06-08,269,25.0
1975-02-08,220,3.0
1974-12-10,223,1.5
1974-12-10,186,16.0
1974-06-13,231,16.25
1974-06-13,297,27.0
1974-04-14,317,25.0
1974-04-14,307,27.0
1974-04-14,220,10.5
1974-04-14,310,17.5
1974-04-14,268,17.0
1974-02-13,186,21.0
1974-02-13,223,7.0
1973-08-17,258,9.0
1973-06-18,304,16.75
1973-04-19,249,14.75
1973-04-19,306,14.75
1973-02-18,333,18.0
1972-12-20,181,11.5
1972-08-22,223,14.0
1972-08-22,327,9.0
1972-08-22,316,12.0
1972-08-22,328,13.333333333333334
1972-04-24,319,20.666666666666668
1972-04-24,337,12.333333333333334
1972-04-24,336,9.0
1971-04-30,337,22.0
1971-04-30,319,15.0
1970-09-02,234,4.75
1970-07-04,277,6.5
1970-05-05,352,23.0
1970-03-06,277,17.5
1975-04-09,266,20.0
1974-06-13,222,2.5
1974-04-14,312,21.75
1974-04-14,313,16.333333333333332
1972-02-24,313,25.0
1971-12-26,313,5.0
1971-08-28,222,14.666666666666666
1971-06-29,222,14.5
1971-03-01,222,11.0
1970-09-02,345,16.25
1969-09-07,342,8.0
1969-07-09,261,11.333333333333334
1969-07-09,340,14.0
1969-03-11,357,11.0
1969-01-10,357,10.0
1968-09-12,363,10.666666666666666
1968-09-12,380,17.0
1968-09-12,342,18.0
1968-07-14,320,19.0
1968-07-14,303,4.0
1968-05-15,327,2.6666666666666665
1968-05-15,359,10.25
1968-03-16,357,13.0
1967-11-17,311,21.0
1967-11-17,339,9.0
1967-03-22,359,4.0
1967-03-22,327,12.0
1966-11-22,303,4.0
1966-09-23,403,10.0
1966-07-25,277,22.0
1966-07-25,385,15.0
1966-07-25,388,19.0
1966-05-26,384,6.666666666666667
1965-09-28,369,8.0
1965-07-30,373,11.0
1965-07-30,372,5.5
1965-05-31,382,14.333333333333334
1964-12-02,384,15.0
1964-08-04,288,20.0
1964-08-04,419,24.0
1964-08-04,374,9.0
1964-06-05,288,2.75
1964-06-05,419,18.0
1964-04-06,277,11.0
1964-04-06,385,6.5
1963-10-09,384,13.0
1963-10-09,417,16.0
1963-08-10,429,15.5
1963-08-10,448,14.0
1963-06-11,429,10.0
1963-06-11,438,24.0
1963-04-12,403,13.5
1962-12-13,400,17.0
1962-08-15,426,17.5
1962-08-15,441,31.0
1962-06-16,340,3.5
1962-04-17,459,24.0
1962-04-17,393,4.0
1961-08-20,492,38.0
1961-08-20,430,34.0
1961-08-20,424,19.0
1961-06-21,288,17.333333333333332
1961-06-21,486,19.0
1961-04-22,385,3.3333333333333335
1960-10-24,288,17.0
1960-08-25,543,4.0
1960-06-26,436,15.5
1960-04-27,363,13.0
1960-04-27,502,10.0
1968-07-14,344,10.0
1967-09-18,387,13.5
1967-09-18,355,3.5
1966-11-22,344,1.0
1966-09-23,355,7.0
1966-03-27,355,12.0
1965-05-31,345,9.0
1964-10-03,344,6.0
1963-08-10,445,32.0
1963-04-12,355,12.0
1961-06-21,482,30.5
1960-10-24,482,12.0
1960-08-25,478,6.0
1960-08-25,434,3.0
1960-04-27,434,9.0
1959-12-29,503,20.0
1959-08-31,501,7.0
1959-08-31,456,16.0
1958-09-05,456,6.0
1958-09-05,501,12.5
1958-07-07,479,6.333333333333333
1958-05-08,577,10.5
1958-05-08,455,17.0
1958-05-08,514,26.0
1958-05-08,525,1.0
1958-05-08,593,12.0
1958-05-08,589,30.0
1957-07-12,430,12.0
1957-05-13,612,5.0
1957-05-13,594,20.0
1957-05-13,513,25.0
1957-05-13,609,19.0
1956-11-14,501,4.0
1956-11-14,606,5.0
1956-07-17,626,19.5
1956-07-17,476,25.0
1956-07-17,581,7.5
1956-05-18,631,26.0
1956-05-18,592,9.0
1956-03-19,547,8.0
1956-01-19,581,8.0
1955-07-23,663,20.0
1955-07-23,643,7.0
1955-05-24,486,25.0
1955-05-24,609,22.0
1955-05-24,612,6.0
1955-05-24,561,23.0
1955-05-24,513,13.0
1955-03-25,632,8.0
1955-03-25,501,12.0
1954-11-25,496,15.0
1954-07-28,498,6.0
1954-05-29,688,29.0
1954-05-29,645,25.0
1954-05-29,456,17.0
1954-05-29,501,12.5
1954-05-29,632,8.0
1954-05-29,659,17.0
1954-05-29,654,12.0
1953-11-30,498,3.0
1953-08-02,689,12.0
1953-08-02,670,15.5
1953-08-02,680,19.0
1953-06-03,627,8.6
1953-06-03,578,3.8
1953-04-04,518,13.5
1953-04-04,509,11.0
1953-04-04,615,4.0
1953-04-04,700,12.0
1952-12-05,633,2.0
1952-12-05,642,13.0
1952-08-07,689,15.0
1952-08-07,626,9.5
1952-08-07,581,28.0
1952-06-08,750,16.0
1952-06-08,746,24.0
1952-06-08,744,9.0
1952-04-09,647,31.0
1952-04-09,663,4.0
1951-10-12,609,12.0
1951-10-12,498,2.0
1951-08-13,773,14.0
1951-08-13,622,20.0
1951-04-15,529,9.0
1951-04-15,633,19.0
1951-04-15,642,3.0
1950-08-18,660,16.0
1950-08-18,762,12.0
1950-06-19,626,4.0
1958-07-07,355,12.333333333333334
1958-05-08,531,16.0
1956-05-18,580,10.0
1956-05-18,630,17.0
1953-06-03,478,9.0
1952-06-08,721,20.5
1952-04-09,521,18.0
1951-10-12,741,8.0
1951-08-13,697,3.0
1983-08-25,159,23.25
1980-09-09,208,27.5
1976-04-03,207,28.0
1976-02-03,228,20.5
1964-06-05,422,9.0
2004-07-05,31,10.75
2004-05-06,1,11.833333333333334
2004-03-07,3,5.666666666666667
2004-01-07,31,11.0
2004-01-07,22,4.0
2003-09-09,49,13.666666666666666
2003-09-09,10,6.0
2003-09-09,34,9.0
2003-09-09,47,5.0
2003-07-11,46,16.0
2003-07-11,13,4.0
2003-05-12,48,16.0
2003-05-12,7,6.8
2003-03-13,7,6.25
2003-03-13,48,10.0
2003-01-12,1,15.0
2002-09-14,22,15.666666666666666
2002-07-16,7,8.25
2002-07-16,48,20.0
2002-03-18,21,11.25
2002-01-17,20,15.0
2002-01-17,36,9.0
2002-01-17,12,12.0
2001-05-22,49,11.4
2001-05-22,34,11.2
2001-01-22,17,12.5
2000-09-24,21,3.5
2000-07-26,17,10.8
2000-05-27,21,2.5
2000-03-28,55,11.75
2000-01-28,62,16.0
2000-01-28,54,17.0
2000-01-28,64,17.0
1999-06-02,21,13.0
1999-04-03,34,15.75
2003-09-09,29,3.3333333333333335
2001-07-21,60,12.0
2001-05-22,29,1.4
2001-01-22,30,17.0
1999-04-03,29,1.75
2001-01-22,14,12.0
2000-07-26,14,15.8
1999-04-03,47,14.75
1999-02-02,63,12.0
1998-10-05,22,20.0
1998-08-06,72,18.0
1998-08-06,56,6.75
1998-08-06,43,15.75
1998-08-06,24,14.25
1998-06-07,13,6.25
1998-04-08,21,12.2
1998-02-07,20,8.0
1997-10-10,20,9.0
1997-08-11,54,8.0
1997-08-11,64,9.0
1997-08-11,62,14.25
1997-06-12,63,15.4
1997-04-13,22,16.666666666666668
1997-02-12,43,9.0
1997-02-12,56,4.0
1997-02-12,72,24.0
1996-08-16,63,14.5
1996-06-17,55,16.5
1996-06-17,83,10.5
1996-02-18,63,12.0
1995-10-21,56,13.0
1995-10-21,43,5.0
1995-04-24,84,22.5
1995-04-24,48,9.5
1995-04-24,86,10.0
1995-04-24,80,9.75
1995-04-24,90,15.0
1995-02-23,92,16.0
1994-08-27,94,20.0
1994-08-27,109,19.5
1994-08-27,76,13.75
1994-06-28,70,3.25
1994-04-29,103,15.0
1994-04-29,101,22.0
1994-02-28,107,28.0
1993-10-31,101,1.0
1993-10-31,117,10.0
1993-07-03,70,7.0
1993-05-04,111,19.666666666666668
1993-05-04,120,9.0
1993-03-05,21,16.5
1993-03-05,87,15.5
1992-11-05,78,18.0
1992-09-06,135,20.0
1992-05-09,121,18.75
1992-05-09,78,18.75
1992-01-10,87,8.0
1991-09-12,132,22.25
1991-07-14,126,17.75
1991-07-14,138,13.25
1991-05-15,64,16.0
1991-05-15,54,13.25
1991-03-16,98,25.333333333333332
1991-03-16,116,11.666666666666666
1991-01-15,137,5.0
1990-09-17,132,17.0
1990-07-19,146,24.25
1990-07-19,98,24.75
1990-07-19,116,7.25
1990-03-21,117,13.5
1990-03-21,101,12.5
1990-01-20,101,1.0
1990-01-20,145,12.0
1990-01-20,117,24.0
1989-09-22,130,14.75
1993-09-01,104,17.5
1993-07-03,108,16.0
1993-03-05,99,12.0
1992-09-06,104,9.333333333333334
1992-07-08,93,16.5
1992-07-08,29,5.0
1992-01-10,99,7.0
1991-01-15,93,9.0
1990-05-20,104,19.8
1989-09-22,139,24.5
1989-07-24,128,21.25
1989-05-25,111,19.6
1989-03-26,156,28.0
1989-03-26,137,21.5
1989-01-25,130,22.0
1988-07-29,145,22.0
1988-07-29,117,6.75
1988-07-29,101,4.5
1988-05-30,77,22.2
1988-05-30,144,14.6
1988-03-31,137,15.0
1987-10-03,116,15.333333333333334
1987-08-04,116,5.4
1987-06-05,137,16.0
1987-06-05,156,14.75
1987-04-06,169,13.5
1986-08-09,174,12.75
1986-06-10,176,11.6
1986-02-10,176,23.0
1985-06-15,111,21.4
1985-06-15,171,10.2
1989-05-25,136,7.8
1989-03-26,93,23.0
1989-03-26,158,15.5
1989-01-25,139,37.0
1988-03-31,158,12.5
1986-10-08,173,11.5
1986-10-08,139,7.5
1986-04-11,139,9.0
1986-04-11,173,18.75
1985-06-15,136,11.0
1989-07-24,159,31.0
1988-09-27,159,23.666666666666668
1986-08-09,159,20.25
1985-04-16,174,8.666666666666666
1985-02-15,101,15.0
1985-02-15,117,10.0
1984-06-20,180,16.5
1984-04-21,176,11.8
1984-04-21,188,16.0
1984-02-21,174,9.5
1983-08-25,181,19.25
1983-06-26,175,16.333333333333332
1983-04-27,186,11.8
1983-04-27,116,3.8
1983-02-26,194,18.333333333333332
1983-02-26,189,22.0
1982-08-30,94,15.0
1982-08-30,109,9.5
1982-08-30,210,19.5
1982-05-02,157,8.0
1982-03-03,118,9.0
1982-01-02,169,31.0
1981-07-06,205,14.75
1981-03-08,206,13.75
1981-03-08,171,15.25
1981-03-08,193,25.25
1981-03-08,196,9.0
1980-09-09,190,25.0
1984-10-18,139,11.0
1981-09-04,204,22.0
1981-05-07,204,28.75
1981-03-08,136,4.25
1980-07-11,118,11.75
1980-07-11,220,21.0
1980-05-12,220,15.0
1980-05-12,118,8.5
1980-03-13,198,11.0
1980-03-13,162,6.5
1980-03-13,177,8.0
1980-03-13,135,17.0
1980-01-13,157,25.5
1980-01-13,221,21.5
1979-11-14,199,17.0
1979-09-15,221,7.0
1979-07-17,151,19.0
1979-07-17,176,15.5
1979-07-17,202,5.25
1979-05-18,218,10.0
1979-05-18,201,14.666666666666666
1979-03-19,181,18.333333333333332
1979-03-19,230,18.333333333333332
1979-01-18,202,6.0
1978-09-20,220,13.5
1978-09-20,118,4.0
1978-03-24,118,10.333333333333334
1978-03-24,220,7.0
1978-01-23,240,26.0
1977-11-24,202,8.0
1977-07-27,250,16.25
1977-07-27,231,26.0
1977-07-27,256,31.0
1977-07-27,211,26.333333333333332
1977-03-29,258,30.0
1977-01-28,221,2.0
1976-11-29,199,15.5
1976-09-30,251,13.666666666666666
1976-09-30,277,26.0
1976-08-01,232,21.666666666666668
1976-08-01,283,18.666666666666668
1976-08-01,196,15.666666666666666
1976-08-01,206,10.0
1976-08-01,171,7.0
1976-08-01,234,11.5
1976-04-03,279,22.0
1976-04-03,199,8.333333333333334
1976-04-03,270,19.0
1980-03-13,172,15.5
1980-03-13,225,27.0
1978-09-20,238,13.0
1978-03-24,238,20.333333333333332
1977-07-27,222,17.0
1977-05-28,237,15.75
1977-05-28,229,11.5
1977-05-28,255,22.0
1976-08-01,284,29.0
1975-12-05,198,12.0
1975-08-07,230,3.6666666666666665
1975-08-07,181,3.3333333333333335
1975-08-07,242,18.0
1975-06-08,297,10.333333333333334
1975-06-08,250,12.0
1975-04-09,199,13.75
1975-02-08,288,28.0
1975-02-08,287,8.0
1975-02-08,198,2.0
1974-08-12,199,11.5
1974-08-12,282,25.0
1974-08-12,303,10.25
1974-08-12,320,27.666666666666668
1974-08-12,279,22.0
1974-06-13,305,15.25
1974-06-13,269,14.0
1974-04-14,198,19.25
1974-04-14,264,13.25
1974-04-14,288,9.25
1973-12-15,230,15.5
1973-12-15,181,13.0
1973-08-17,186,23.0
1973-08-17,327,9.25
1973-08-17,223,5.25
1973-08-17,328,18.5
1973-06-18,234,5.333333333333333
1973-06-18,196,24.0
1973-04-19,326,2.75
1973-02-18,328,16.0
1973-02-18,223,3.0
1973-02-18,327,1.0
1972-12-20,289,12.5
1972-06-23,328,15.0
1972-06-23,223,5.25
1972-06-23,327,5.25
1972-06-23,316,24.0
1972-04-24,279,15.333333333333334
1972-04-24,303,11.333333333333334
1972-02-24,332,19.0
1972-02-24,198,24.0
1972-02-24,288,6.0
1971-12-26,198,7.0
1971-12-26,288,18.0
1971-12-26,332,17.0
1971-08-28,346,13.0
1971-08-28,305,14.0
1971-06-29,346,22.5
1971-06-29,305,7.0
1971-04-30,303,8.0
1971-04-30,279,10.5
1971-03-01,305,6.0
1971-03-01,346,24.0
1970-09-02,356,22.0
1970-09-02,329,26.0
1970-09-02,362,16.0
1970-07-04,242,5.0
1970-05-05,261,14.0
1970-05-05,340,10.5
1970-03-06,242,14.5
1975-06-08,222,12.75
1973-04-19,237,8.75
1972-12-20,330,12.0
1972-04-24,308,6.0
1971-04-30,344,5.5
1970-03-06,361,11.0
1969-09-07,305,6.666666666666667
1969-05-10,305,6.666666666666667
1969-03-11,303,4.0
1969-01-10,368,18.0
1969-01-10,303,3.0
1968-09-12,305,14.0
1968-09-12,346,13.0
1968-07-14,357,8.333333333333334
1968-07-14,375,18.0
1968-05-15,349,4.0
1968-03-16,303,2.0
1967-11-17,292,22.0
1967-11-17,234,12.0
1967-07-20,364,17.0
1967-03-22,373,6.0
1967-03-22,372,9.0
1966-11-22,357,13.0
1966-07-25,396,8.0
1966-05-26,340,10.75
1965-09-28,384,6.0
1965-07-30,359,9.5
1965-07-30,327,9.5
1965-05-31,420,22.0
1965-04-01,327,3.0
1965-04-01,359,5.0
1964-12-02,412,25.0
1964-12-02,340,2.0
1964-08-04,393,7.5
1964-06-05,393,13.0
1964-04-06,396,3.0
1964-04-06,428,21.0
1964-04-06,426,12.0
